"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 21 22:38:20 GMT 2022","Wed Sep 21 22:38:22 GMT 2022","1657","chromium","starWars.spec.ts","Verify search functionality for Star Wars Search Portal","","","Negative test. Verify that there is no results when Planet search query is invalid","Verify ""Not found."" search result for the invalid Planet search query"
"passed","Wed Sep 21 22:38:15 GMT 2022","Wed Sep 21 22:38:19 GMT 2022","4063","chromium","starWars.spec.ts","Verify search functionality for Star Wars Search Portal","","","Simple test. Verify starting page","Verify starting page to contain all elements"
"passed","Wed Sep 21 22:38:20 GMT 2022","Wed Sep 21 22:38:22 GMT 2022","1746","chromium","starWars.spec.ts","Verify search functionality for Star Wars Search Portal","","","Negative test. Verify that there is no results when People search query is invalid","Verify ""Not found."" search result for the invalid People search query"
"skipped","Wed Sep 21 22:38:15 GMT 2022","Wed Sep 21 22:38:15 GMT 2022","3","chromium","advanced.spec.ts","Advanced Tasks","","","Verify that empty result list will be visible after change search query",""
"passed","Wed Sep 21 22:38:20 GMT 2022","Wed Sep 21 22:38:21 GMT 2022","1758","chromium","starWars.spec.ts","Verify search functionality for Star Wars Search Portal","","","Data Driven Test using POM and DTO models. Verify Planet Search results with the API response for query: Tatooine","Verify People Search results for search query"
"passed","Wed Sep 21 22:38:15 GMT 2022","Wed Sep 21 22:38:20 GMT 2022","4607","chromium","advanced.spec.ts","Advanced Tasks","","","Compare results on partial matching from the API response vs UI search results",""
"passed","Wed Sep 21 22:38:15 GMT 2022","Wed Sep 21 22:38:20 GMT 2022","4596","chromium","starWars.spec.ts","Verify search functionality for Star Wars Search Portal","","","Data Driven Test using POM. Verify People Search results for search query: Boba Fett","Verify People Search results for search query"
"passed","Wed Sep 21 22:38:19 GMT 2022","Wed Sep 21 22:38:20 GMT 2022","1309","chromium","starWars.spec.ts","Verify search functionality for Star Wars Search Portal","","","Data Driven Test using POM. Verify People Search results for search query: C-3PO","Verify People Search results for search query"
"passed","Wed Sep 21 22:38:20 GMT 2022","Wed Sep 21 22:38:22 GMT 2022","1789","chromium","starWars.spec.ts","Verify search functionality for Star Wars Search Portal","","","Data Driven Test using POM and DTO models. Verify Planet Search results with the API response for query: Coruscant","Verify People Search results for search query"
"passed","Wed Sep 21 22:38:15 GMT 2022","Wed Sep 21 22:38:20 GMT 2022","5011","chromium","advanced.spec.ts","Advanced Tasks","","","Verify that empty search result list will be displayed after change search area for the same search query",""
